playerID,schoolID,yearID,name_full,city,state,country
aardsda01,pennst,2001,Pennsylvania State University,State College,PA,USA
aardsda01,rice,2002,Rice University,Houston,TX,USA
aardsda01,rice,2003,Rice University,Houston,TX,USA
abadan01,gamiddl,1992,Middle Georgia College,Cochran,GA,USA
abadan01,gamiddl,1993,Middle Georgia College,Cochran,GA,USA
abbeybe01,vermont,1889,University of Vermont,Burlington,VT,USA
abbeybe01,vermont,1890,University of Vermont,Burlington,VT,USA
abbeybe01,vermont,1891,University of Vermont,Burlington,VT,USA
abbeybe01,vermont,1892,University of Vermont,Burlington,VT,USA
abbotje01,kentucky,1991,University of Kentucky,Lexington,KY,USA
abbotje01,kentucky,1992,University of Kentucky,Lexington,KY,USA
abbotje01,kentucky,1994,University of Kentucky,Lexington,KY,USA
abbotji01,michigan,1986,University of Michigan,Ann Arbor,MI,USA
abbotji01,michigan,1987,University of Michigan,Ann Arbor,MI,USA
abbotji01,michigan,1988,University of Michigan,Ann Arbor,MI,USA
abbotky01,ucsd,1987,"University of California, San Diego",La Jolla,CA,USA
abbotky01,ucsd,1988,"University of California, San Diego",La Jolla,CA,USA
abbotky01,longbeach,1989,California State University Long Beach,Long Beach,CA,USA
abercre01,flgateway,2000,Florida Gateway College,Lake City,FL,USA
abernte01,elon,1939,Elon University,Elon,NC,USA
abernte01,elon,1940,Elon University,Elon,NC,USA
abernte01,elon,1941,Elon University,Elon,NC,USA
ablesha01,swesterntx,1903,Southwestern University,Georgetown,TX,USA
ablesha01,swesterntx,1904,Southwestern University,Georgetown,TX,USA
accarje01,illinoisst,2001,Illinois State University,Normal,IL,USA
accarje01,illinoisst,2002,Illinois State University,Normal,IL,USA
accarje01,illinoisst,2003,Illinois State University,Normal,IL,USA
aceveju01,ilparkl,1992,Parkland College,Champaign,IL,USA
ackerji01,texas,1978,University of Texas at Austin,Austin,TX,USA
ackerji01,texas,1979,University of Texas at Austin,Austin,TX,USA
ackerji01,texas,1980,University of Texas at Austin,Austin,TX,USA
ackledu01,unc,2007,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
ackledu01,unc,2008,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
ackledu01,unc,2009,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
acrema01,nmstate,1989,New Mexico State University,Las Cruces,NM,USA
acrema01,nmstate,1990,New Mexico State University,Las Cruces,NM,USA
acrema01,nmstate,1991,New Mexico State University,Las Cruces,NM,USA
adairje01,okstate,1957,Oklahoma State University,Stillwater,OK,USA
adairje01,okstate,1958,Oklahoma State University,Stillwater,OK,USA
adamsbo01,lehigh,1922,Lehigh University,Bethlehem,PA,USA
adamsbo01,lehigh,1923,Lehigh University,Bethlehem,PA,USA
adamsbo01,lehigh,1924,Lehigh University,Bethlehem,PA,USA
adamsbo01,lehigh,1925,Lehigh University,Bethlehem,PA,USA
adamsbo04,ucla,1971,"University of California, Los Angeles",Los Angeles,CA,USA
adamsbo04,ucla,1972,"University of California, Los Angeles",Los Angeles,CA,USA
adamsbo04,ucla,1973,"University of California, Los Angeles",Los Angeles,CA,USA
adamsda02,virginia,2006,University of Virginia,Charlottesville,VA,USA
adamsda02,virginia,2007,University of Virginia,Charlottesville,VA,USA
adamsda02,virginia,2008,University of Virginia,Charlottesville,VA,USA
adamsgl01,sprngfldma,1967,Springfield College,Springfield,MA,USA
adamsjo02,cacerri,1990,Cerritos College,Norwalk,CA,USA
adamsma01,sliprock,2007,Slippery Rock University of Pennsylvania,Slippery Rock,PA,USA
adamsma01,sliprock,2008,Slippery Rock University of Pennsylvania,Slippery Rock,PA,USA
adamsma01,sliprock,2009,Slippery Rock University of Pennsylvania,Slippery Rock,PA,USA
adamsmi01,usc,1967,University of Southern California,Los Angeles,CA,USA
adamsmi03,tamukvill,1999,Texas A&M University-Kingsville,Kingsville,TX,USA
adamsmi03,tamukvill,2000,Texas A&M University-Kingsville,Kingsville,TX,USA
adamsmi03,tamukvill,2001,Texas A&M University-Kingsville,Kingsville,TX,USA
adamsru01,unc,2000,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
adamsru01,unc,2001,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
adamsru01,unc,2002,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
adamssp02,utah,1920,University of Utah,Salt Lake City,UT,USA
adamswi02,stanford,1991,Stanford University,Palo Alto,CA,USA
adamswi02,stanford,1992,Stanford University,Palo Alto,CA,USA
adamswi02,stanford,1993,Stanford University,Palo Alto,CA,USA
adcocjo01,lsu,1947,Louisiana State University,Baton Rouge,LA,USA
adducji01,sillinois,1978,Southern Illinois University Carbondale,Carbondale,IL,USA
adducji01,sillinois,1979,Southern Illinois University Carbondale,Carbondale,IL,USA
adducji01,sillinois,1980,Southern Illinois University Carbondale,Carbondale,IL,USA
aderhmo01,wake,1935,Wake Forest University,Winston-Salem,NC,USA
aderhmo01,wake,1936,Wake Forest University,Winston-Salem,NC,USA
aderhmo01,wake,1937,Wake Forest University,Winston-Salem,NC,USA
aderhmo01,wake,1938,Wake Forest University,Winston-Salem,NC,USA
adkindo01,beloitwi,1898,Beloit College,Beloit,WI,USA
adkindo01,beloitwi,1899,Beloit College,Beloit,WI,USA
adkindo01,beloitwi,1900,Beloit College,Beloit,WI,USA
adkindo01,beloitwi,1901,Beloit College,Beloit,WI,USA
adkinhe01,chicago,1893,University of Chicago,Chicago,IL,USA
adkinhe01,chicago,1894,University of Chicago,Chicago,IL,USA
adkinhe01,chicago,1895,University of Chicago,Chicago,IL,USA
adkinhe01,chicago,1896,University of Chicago,Chicago,IL,USA
adkinjo01,okstate,1996,Oklahoma State University,Stillwater,OK,USA
adkinjo01,okstate,1997,Oklahoma State University,Stillwater,OK,USA
adkinjo01,okstate,1998,Oklahoma State University,Stillwater,OK,USA
adkinst01,upenn,1983,University of Pennsylvania,Philadelphia,PA,USA
adkinst01,upenn,1984,University of Pennsylvania,Philadelphia,PA,USA
adkinst01,upenn,1985,University of Pennsylvania,Philadelphia,PA,USA
adkinst01,upenn,1986,University of Pennsylvania,Philadelphia,PA,USA
afenitr01,capalom,1982,Palomar College,San Marcos,CA,USA
afenitr01,capalom,1983,Palomar College,San Marcos,CA,USA
agbaybe01,hawaiipac,1991,Hawaii Pacific University,Honolulu,HI,USA
agbaybe01,hawaiipac,1992,Hawaii Pacific University,Honolulu,HI,USA
agbaybe01,hawaiipac,1993,Hawaii Pacific University,Honolulu,HI,USA
ageeto01,grambling,1961,Grambling State University,Grambling,LA,USA
agganha01,bostonuniv,1950,Boston University,Boston,MA,USA
agganha01,bostonuniv,1952,Boston University,Boston,MA,USA
aguilri01,byu,1981,Brigham Young University,Provo,UT,USA
aguilri01,byu,1982,Brigham Young University,Provo,UT,USA
aguilri01,byu,1983,Brigham Young University,Provo,UT,USA
ahearpa01,pepperdine,1991,Pepperdine University,Malibu,CA,USA
ahearpa01,pepperdine,1992,Pepperdine University,Malibu,CA,USA
aikenwi01,scstate,1974,South Carolina State University,Orangeburg,SC,USA
ainswku01,lsu,1998,Louisiana State University,Baton Rouge,LA,USA
ainswku01,lsu,1999,Louisiana State University,Baton Rouge,LA,USA
akerfda01,arkansas,1981,University of Arkansas,Fayetteville,AR,USA
akerfda01,arkansas,1982,University of Arkansas,Fayetteville,AR,USA
akerfda01,mesast,1983,Mesa State College,Grand Junction,CO,USA
akerja01,casequo,1959,College of the Sequoias,Visalia,CA,USA
albaljo01,miamidade,2001,Miami-Dade College,Miami,FL,USA
alberan01,kentucky,2005,University of Kentucky,Lexington,KY,USA
alberan01,kentucky,2006,University of Kentucky,Lexington,KY,USA
alberan01,kentucky,2007,University of Kentucky,Lexington,KY,USA
alberan01,kentucky,2008,University of Kentucky,Lexington,KY,USA
alberbu01,cincy,1971,University of Cincinnati,Cincinnati,OH,USA
alberbu01,cincy,1972,University of Cincinnati,Cincinnati,OH,USA
alberma01,txsjjcn,2002,"San Jacinto College, North Campus",Houston,TX,USA
albrija01,california,1941,"University of California, Berkeley",Berkeley,CA,USA
albrija01,california,1942,"University of California, Berkeley",Berkeley,CA,USA
albrija01,california,1943,"University of California, Berkeley",Berkeley,CA,USA
alderda01,upperiowa,1939,Upper Iowa University,Fayette,IA,USA
alderda01,upperiowa,1940,Upper Iowa University,Fayette,IA,USA
alderda01,upperiowa,1941,Upper Iowa University,Fayette,IA,USA
alderda01,upperiowa,1942,Upper Iowa University,Fayette,IA,USA
aldremi01,stanford,1980,Stanford University,Palo Alto,CA,USA
aldremi01,stanford,1981,Stanford University,Palo Alto,CA,USA
aldremi01,stanford,1982,Stanford University,Palo Alto,CA,USA
aldremi01,stanford,1983,Stanford University,Palo Alto,CA,USA
aldrija01,mntclairst,1980,Montclair State University,Montclair,NJ,USA
aldrija01,mntclairst,1981,Montclair State University,Montclair,NJ,USA
aldrija01,mntclairst,1982,Montclair State University,Montclair,NJ,USA
aldrivi01,incante,1913,Canterbury College,Danville,IN,USA
aldrivi01,incante,1914,Canterbury College,Danville,IN,USA
alexabo01,bethanywv,1942,Bethany College,Bethany,WV,USA
alexada01,tusculum,1922,Tusculum College,Greenville,TN,USA
alexada01,milligantn,1924,Milligan College,Milligan College,TN,USA
alexada01,milligantn,1925,Milligan College,Milligan College,TN,USA
alexaga01,caharbo,1971,Los Angeles Harbor College,Wilmington,CA,USA
alexage01,tulane,1987,Tulane University,New Orleans,LA,USA
alexage01,tulane,1988,Tulane University,New Orleans,LA,USA
alexage01,tulane,1989,Tulane University,New Orleans,LA,USA
alexama01,grambling,1966,Grambling State University,Grambling,LA,USA
alexama01,grambling,1967,Grambling State University,Grambling,LA,USA
alexama01,grambling,1968,Grambling State University,Grambling,LA,USA
alfarja01,txhillj,1997,Hill College,Hillsboro,TX,USA
alicelu01,floridast,1984,Florida State University,Tallahassee,FL,USA
alicelu01,floridast,1985,Florida State University,Tallahassee,FL,USA
alicelu01,floridast,1986,Florida State University,Tallahassee,FL,USA
allanan01,richmond,1981,University of Richmond,Richmond,VA,USA
allanan01,richmond,1982,University of Richmond,Richmond,VA,USA
allanan01,richmond,1983,University of Richmond,Richmond,VA,USA
allenbe01,purdue,1959,Purdue University,West Lafayette,IN,USA
allenbe01,purdue,1960,Purdue University,West Lafayette,IN,USA
allenbe01,purdue,1961,Purdue University,West Lafayette,IN,USA
allenbo02,wisconsin,1919,University of Wisconsin at Madison,Madison,WI,USA
allenbo02,wisconsin,1920,University of Wisconsin at Madison,Madison,WI,USA
allenbo02,wisconsin,1921,University of Wisconsin at Madison,Madison,WI,USA
allench01,texasam,1994,Texas A&M University,College Station,TX,USA
allench01,texasam,1995,Texas A&M University,College Station,TX,USA
allench01,texasam,1996,Texas A&M University,College Station,TX,USA
allenco01,highpoint,2011,High Point University,High Point,NC,USA
allendu01,stanford,1992,Stanford University,Palo Alto,CA,USA
allendu01,stanford,1993,Stanford University,Palo Alto,CA,USA
allendu01,stanford,1994,Stanford University,Palo Alto,CA,USA
allendu01,stanford,1995,Stanford University,Palo Alto,CA,USA
allenet01,cincy,1924,University of Cincinnati,Cincinnati,OH,USA
allenet01,cincy,1925,University of Cincinnati,Cincinnati,OH,USA
allenet01,cincy,1926,University of Cincinnati,Cincinnati,OH,USA
allenfr01,rhodestn,1907,Rhodes College,Memphis,TN,USA
allenfr01,rhodestn,1908,Rhodes College,Memphis,TN,USA
allenfr01,rhodestn,1909,Rhodes College,Memphis,TN,USA
allenga01,arizonast,1973,Arizona State University,Tempe,AZ,USA
allenga01,arizonast,1974,Arizona State University,Tempe,AZ,USA
allenga01,arizonast,1975,Arizona State University,Tempe,AZ,USA
allenga01,arizonast,1976,Arizona State University,Tempe,AZ,USA
allenja02,arizonast,1977,Arizona State University,Tempe,AZ,USA
allenja02,arizonast,1978,Arizona State University,Tempe,AZ,USA
allenja02,arizonast,1979,Arizona State University,Tempe,AZ,USA
allenje01,purdue,1991,Purdue University,West Lafayette,IN,USA
allenje01,purdue,1992,Purdue University,West Lafayette,IN,USA
allenje01,purdue,1993,Purdue University,West Lafayette,IN,USA
allenki01,ucriver,1973,"University of California, Riverside",Riverside,CA,USA
allenki01,ucriver,1974,"University of California, Riverside",Riverside,CA,USA
allenki01,ucriver,1975,"University of California, Riverside",Riverside,CA,USA
allenpe01,amherstma,1892,Amherst College,Amherst,MA,USA
allenpe01,amherstma,1893,Amherst College,Amherst,MA,USA
allisbo01,kansas,1954,University of Kansas,Lawrence,KS,USA
allisda01,jamesmad,1986,James Madison University,Harrisonburg,VA,USA
allisda01,jamesmad,1987,James Madison University,Harrisonburg,VA,USA
allisda01,jamesmad,1988,James Madison University,Harrisonburg,VA,USA
allisda01,jamesmad,1989,James Madison University,Harrisonburg,VA,USA
allrebe01,lamar,1986,Lamar University,Beaumont,TX,USA
allrebe01,lamar,1987,Lamar University,Beaumont,TX,USA
almanar01,nmnmjco,1992,New Mexico Junior College,Hobbs,NM,USA
almanar01,nmnmjco,1993,New Mexico Junior College,Hobbs,NM,USA
almonbi01,brown,1973,Brown University,Providence,RI,USA
almonbi01,brown,1974,Brown University,Providence,RI,USA
almoned01,stfranny,1996,St. Francis University,Brooklyn,NY,USA
almoned01,stfranny,1997,St. Francis University,Brooklyn,NY,USA
almoned01,stfranny,1998,St. Francis University,Brooklyn,NY,USA
alonsyo01,miamifl,2006,University of Miami,Coral Gables,FL,USA
alonsyo01,miamifl,2007,University of Miami,Coral Gables,FL,USA
alonsyo01,miamifl,2008,University of Miami,Coral Gables,FL,USA
aloumo01,cacanad,1985,Canada College,Redwood City,CA,USA
aloumo01,cacanad,1986,Canada College,Redwood City,CA,USA
alstode01,concordny,1971,Concordia College-Bronxville,Bronxville,NY,USA
alstode01,concordny,1972,Concordia College-Bronxville,Bronxville,NY,USA
alstoga01,nymercy,1990,Mercy College,Dobbs Ferry,NY,USA
alstoga01,flinternat,1992,Florida International University,Miami,FL,USA
alstoto01,ncat,1947,North Carolina A&T State University,Greensboro,NC,USA
alstoto01,ncat,1948,North Carolina A&T State University,Greensboro,NC,USA
alstoto01,ncat,1949,North Carolina A&T State University,Greensboro,NC,USA
alstoto01,ncat,1950,North Carolina A&T State University,Greensboro,NC,USA
alstowa01,miamioh,1933,Miami University of Ohio,Oxford,OH,USA
alstowa01,miamioh,1934,Miami University of Ohio,Oxford,OH,USA
alstowa01,miamioh,1935,Miami University of Ohio,Oxford,OH,USA
altmage01,tennst,1953,Tennessee State University,Nashville,TN,USA
altmage01,tennst,1954,Tennessee State University,Nashville,TN,USA
altmage01,tennst,1955,Tennessee State University,Nashville,TN,USA
alvarab01,longbeach,2001,California State University Long Beach,Long Beach,CA,USA
alvarab01,longbeach,2002,California State University Long Beach,Long Beach,CA,USA
alvarab01,longbeach,2003,California State University Long Beach,Long Beach,CA,USA
alvarga01,usc,1993,University of Southern California,Los Angeles,CA,USA
alvarga01,usc,1994,University of Southern California,Los Angeles,CA,USA
alvarga01,usc,1995,University of Southern California,Los Angeles,CA,USA
alvarjo01,flhills,1975,Hillsborough Community College,Tampa,FL,USA
alvarjo01,flhills,1976,Hillsborough Community College,Tampa,FL,USA
alvarjo01,ulala,1977,University of Louisiana at Lafayette,Lafayette,LA,USA
alvarjo01,ulala,1978,University of Louisiana at Lafayette,Lafayette,LA,USA
alvarju01,stthomasfl,1992,St. Thomas University,Miami Gardens,FL,USA
alvarju01,stthomasfl,1993,St. Thomas University,Miami Gardens,FL,USA
alvarju01,stthomasfl,1994,St. Thomas University,Miami Gardens,FL,USA
alvarju01,stthomasfl,1995,St. Thomas University,Miami Gardens,FL,USA
alvarpe01,vandy,2006,Vanderbilt University,Nashville,TN,USA
alvarpe01,vandy,2007,Vanderbilt University,Nashville,TN,USA
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA
alvarrj01,flatlantic,2010,Florida Atlantic University,Boca Raton,FL,USA
alvarrj01,flatlantic,2011,Florida Atlantic University,Boca Raton,FL,USA
alvarrj01,flatlantic,2012,Florida Atlantic University,Boca Raton,FL,USA
alvisma01,texas,1958,University of Texas at Austin,Austin,TX,USA
alyeabr01,hofstra,1960,Hofstra University,Hempstead,NY,USA
alyeabr01,hofstra,1961,Hofstra University,Hempstead,NY,USA
amalfjo01,loyolamary,1952,Loyola Marymount University,Los Angeles,CA,USA
amalfjo01,loyolamary,1953,Loyola Marymount University,Los Angeles,CA,USA
amarari01,caorang,1981,Orange Coast College,Costa Mesa,CA,USA
amarari01,ucla,1982,"University of California, Los Angeles",Los Angeles,CA,USA
amarari01,ucla,1983,"University of California, Los Angeles",Los Angeles,CA,USA
amaroru02,stanford,1984,Stanford University,Palo Alto,CA,USA
amaroru02,stanford,1985,Stanford University,Palo Alto,CA,USA
amaroru02,stanford,1986,Stanford University,Palo Alto,CA,USA
amaroru02,stanford,1987,Stanford University,Palo Alto,CA,USA
amblewa01,duke,1935,Duke University,Durham,NC,USA
amblewa01,duke,1936,Duke University,Durham,NC,USA
amblewa01,duke,1937,Duke University,Durham,NC,USA
ambrihe01,ucla,2003,"University of California, Los Angeles",Los Angeles,CA,USA
ambrihe01,ucla,2004,"University of California, Los Angeles",Los Angeles,CA,USA
ambrihe01,ucla,2005,"University of California, Los Angeles",Los Angeles,CA,USA
ambrihe01,ucla,2006,"University of California, Los Angeles",Los Angeles,CA,USA
amelued01,casajco,1978,Santa Ana College,Santa Ana,CA,USA
amelued01,casajco,1979,Santa Ana College,Santa Ana,CA,USA
amelued01,sandiegost,1980,San Diego State University,San Diego,CA,USA
amesst01,gonzaga,2009,Gonzaga University,Spokane,WA,USA
amezaal01,flstpet,1998,St. Petersburg College,St. Petersburg,FL,USA
amezaal01,flstpet,1999,St. Petersburg College,St. Petersburg,FL,USA
anderal01,georgia,1935,University of Georgia,Athens,GA,USA
anderal01,georgia,1936,University of Georgia,Athens,GA,USA
anderal01,georgia,1937,University of Georgia,Athens,GA,USA
anderbr01,ucirvine,1983,"University of California, Irvine",Irvine,CA,USA
anderbr01,ucirvine,1984,"University of California, Irvine",Irvine,CA,USA
anderbr01,ucirvine,1985,"University of California, Irvine",Irvine,CA,USA
anderbr02,wrightst,1991,Wright State University,Dayton,OH,USA
anderbr02,wrightst,1992,Wright State University,Dayton,OH,USA
anderbr02,wrightst,1993,Wright State University,Dayton,OH,USA
anderbr03,arizona,2001,University of Arizona,Tucson,AZ,USA
anderbr03,arizona,2002,University of Arizona,Tucson,AZ,USA
anderbr03,arizona,2003,University of Arizona,Tucson,AZ,USA
anderbu01,rutgers,1975,"Rutgers, the State University of New Jersey",New Brunswick,NJ,USA
anderbu01,rutgers,1976,"Rutgers, the State University of New Jersey",New Brunswick,NJ,USA
anderbu01,rutgers,1977,"Rutgers, the State University of New Jersey",New Brunswick,NJ,USA
andercr01,lehigh,1958,Lehigh University,Bethlehem,PA,USA
andercr01,lehigh,1959,Lehigh University,Bethlehem,PA,USA
andercr01,lehigh,1960,Lehigh University,Bethlehem,PA,USA
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA
anderdr01,nebraska,2001,University of Nebraska at Lincoln,Lincoln,NE,USA
anderdr01,nebraska,2002,University of Nebraska at Lincoln,Lincoln,NE,USA
anderdr01,nebraska,2003,University of Nebraska at Lincoln,Lincoln,NE,USA
anderfe01,kansas,1937,University of Kansas,Lawrence,KS,USA
anderfe01,kansas,1938,University of Kansas,Lawrence,KS,USA
anderfr01,davidson,1906,Davidson College,Davidson,NC,USA
anderfr01,mdmdbal,1909,University of Maryland Baltimore,Baltimore,MD,USA
anderha02,wchester,1951,West Chester University of Pennsylvania,West Chester,PA,USA
anderha02,wchester,1952,West Chester University of Pennsylvania,West Chester,PA,USA
anderja01,illinois,1998,University of Illinois at Urbana-Champaign,Champaign,IL,USA
anderja01,illinois,1999,University of Illinois at Urbana-Champaign,Champaign,IL,USA
anderja01,illinois,2000,University of Illinois at Urbana-Champaign,Champaign,IL,USA
anderjo03,ekentucky,2001,Eastern Kentucky University,Richmond,KY,USA
anderjo03,ekentucky,2002,Eastern Kentucky University,Richmond,KY,USA
anderjo03,ekentucky,2003,Eastern Kentucky University,Richmond,KY,USA
anderke01,scarolina,1982,University of South Carolina,Columbia,SC,USA
anderke01,scarolina,1983,University of South Carolina,Columbia,SC,USA
anderke01,scarolina,1984,University of South Carolina,Columbia,SC,USA
anderma01,rice,1995,Rice University,Houston,TX,USA
anderma01,rice,1996,Rice University,Houston,TX,USA
anderma01,rice,1997,Rice University,Houston,TX,USA
anderma02,salabama,1993,University of South Alabama,Mobile,AL,USA
anderma02,salabama,1994,University of South Alabama,Mobile,AL,USA
anderma02,salabama,1995,University of South Alabama,Mobile,AL,USA
andermi02,swesterntx,1985,Southwestern University,Georgetown,TX,USA
andermi02,swesterntx,1986,Southwestern University,Georgetown,TX,USA
andermi02,swesterntx,1987,Southwestern University,Georgetown,TX,USA
andermi02,swesterntx,1988,Southwestern University,Georgetown,TX,USA
anderri02,washington,1978,University of Washington,Seattle,WA,USA
andersc01,oregonst,1981,Oregon State University,Corvallis,OR,USA
andersc01,oregonst,1982,Oregon State University,Corvallis,OR,USA
andersc01,oregonst,1983,Oregon State University,Corvallis,OR,USA
andersc01,oregonst,1984,Oregon State University,Corvallis,OR,USA
anderwa01,wmichigan,1916,Western Michigan University,Kalamazoo,MI,USA
anderwi01,txburne,1904,Burnetta College,Venus,TX,USA
anderwi01,txburne,1905,Burnetta College,Venus,TX,USA
anderwi01,txburne,1906,Burnetta College,Venus,TX,USA
andrast01,caameri,1998,American River College,Sacramento,CA,USA
andrast01,csstanisl,2001,California State University Stanislaus,Turlock,CA,USA
andreed01,casewestrn,1881,Case Western Reserve University,Cleveland,OH,USA
andreel01,furman,1921,Furman University,Greenville,SC,USA
andreel01,furman,1922,Furman University,Greenville,SC,USA
andreel01,furman,1923,Furman University,Greenville,SC,USA
andreer01,indiana,1937,Indiana University-Bloomington,Bloomington,IN,USA
andreer01,indiana,1938,Indiana University-Bloomington,Bloomington,IN,USA
andreer01,indiana,1939,Indiana University-Bloomington,Bloomington,IN,USA
andrejo02,capasad,1968,Pasadena City College,Pasadena,CA,USA
andrejo02,capasad,1969,Pasadena City College,Pasadena,CA,USA
andrejo02,sandiegost,1970,San Diego State University,San Diego,CA,USA
andreki01,calavco,1972,Los Angeles Valley College,Los Angeles,CA,USA
andrena01,ncstand,1932,St. Andrews Presbyterian College,Laurinburg,NC,USA
andrena01,unc,1933,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
andrena01,unc,1934,University of North Carolina at Chapel Hill,Chapel Hill,NC,USA
angelno01,cacsmat,1966,College of San Mateo,San Mateo,CA,USA
angelno01,cacsmat,1967,College of San Mateo,San Mateo,CA,USA
angelno01,washst,1968,Washington State University,Pullman,WA,USA
angelno01,washst,1969,Washington State University,Pullman,WA,USA
anglema01,ohiost,2005,The Ohio State University,Columbus,OH,USA
anglema01,ohiost,2006,The Ohio State University,Columbus,OH,USA
anglema01,ohiost,2007,The Ohio State University,Columbus,OH,USA
angleto01,gatech,1925,Georgia Institute of Technology,Atlanta,GA,USA
angleto01,gatech,1926,Georgia Institute of Technology,Atlanta,GA,USA
angleto01,gatech,1927,Georgia Institute of Technology,Atlanta,GA,USA
ankenpa01,texas,1932,University of Texas at Austin,Austin,TX,USA
ankenpa01,texas,1933,University of Texas at Austin,Austin,TX,USA
ankenpa01,texas,1934,University of Texas at Austin,Austin,TX,USA
antonma01,wake,2004,Wake Forest University,Winston-Salem,NC,USA
antonma01,wake,2005,Wake Forest University,Winston-Salem,NC,USA
antonma01,wake,2006,Wake Forest University,Winston-Salem,NC,USA
apodabo01,cacerri,1968,Cerritos College,Norwalk,CA,USA
apodabo01,cacerri,1969,Cerritos College,Norwalk,CA,USA
apodabo01,calstla,1970,California State University Los Angeles,Los Angeles,CA,USA
apodabo01,calstla,1971,California State University Los Angeles,Los Angeles,CA,USA
appieke01,fresnost,1986,California State University Fresno,Fresno,CA,USA
appieke01,caantel,1987,Antelope Valley College,Lancaster,CA,USA
applepe01,michigan,1924,University of Michigan,Ann Arbor,MI,USA
applepe01,michigan,1925,University of Michigan,Ann Arbor,MI,USA
applepe01,michigan,1926,University of Michigan,Ann Arbor,MI,USA
ardelda01,usc,1961,University of Southern California,Los Angeles,CA,USA
ardoida01,txtexar,1993,Texarkana College,Texarkana,TX,USA
ardoida01,txtexar,1994,Texarkana College,Texarkana,TX,USA
ardoida01,mcneese,1995,McNeese State University,Lake Charles,LA,USA
arencjp01,tennessee,2005,University of Tennessee,Knoxville,TN,USA
arencjp01,tennessee,2006,University of Tennessee,Knoxville,TN,USA
arencjp01,tennessee,2007,University of Tennessee,Knoxville,TN,USA
ariasge01,azpimcc,1991,Pima Community College,Tucson,AZ,USA
ariasge01,azpimcc,1992,Pima Community College,Tucson,AZ,USA
ariasge01,arizona,1993,University of Arizona,Tucson,AZ,USA
arlinst01,ohiost,1965,The Ohio State University,Columbus,OH,USA
arlinst01,ohiost,1966,The Ohio State University,Columbus,OH,USA
armstja01,rider,1984,Rider University,Lawrenceville,NJ,USA
armstja01,rider,1985,Rider University,Lawrenceville,NJ,USA
armstja01,rider,1986,Rider University,Lawrenceville,NJ,USA
armstja01,oklahoma,1987,University of Oklahoma,Norman,OK,USA
armstmi01,miamifl,1973,University of Miami,Coral Gables,FL,USA
arndtla01,bowlgreen,1982,Bowling Green State University,Bowling Green,OH,USA
arndtla01,bowlgreen,1983,Bowling Green State University,Bowling Green,OH,USA
arndtla01,bowlgreen,1984,Bowling Green State University,Bowling Green,OH,USA
arndtla01,bowlgreen,1985,Bowling Green State University,Bowling Green,OH,USA
arnolsc01,miamioh,1981,Miami University of Ohio,Oxford,OH,USA
arnolsc01,miamioh,1982,Miami University of Ohio,Oxford,OH,USA
arnolsc01,miamioh,1983,Miami University of Ohio,Oxford,OH,USA
arnolsc01,miamioh,1984,Miami University of Ohio,Oxford,OH,USA
arnolto01,texas,1978,University of Texas at Austin,Austin,TX,USA
arnolto01,texas,1979,University of Texas at Austin,Austin,TX,USA
arnolto01,texas,1981,University of Texas at Austin,Austin,TX,USA
arnsbbr01,camerce,1982,Merced College,Merced,CA,USA
arnsbbr01,camerce,1983,Merced College,Merced,CA,USA
arrieja01,txchrist,2006,Texas Christian University,Fort Worth,TX,USA
arrieja01,txchrist,2007,Texas Christian University,Fort Worth,TX,USA
arroyru01,cafooth,1969,Foothill College,Los Altos Hills,CA,USA
arroyru01,cafooth,1970,Foothill College,Los Altos Hills,CA,USA
asadora01,fresnost,1981,California State University Fresno,Fresno,CA,USA
asadora01,fresnost,1982,California State University Fresno,Fresno,CA,USA
asadora01,fresnost,1983,California State University Fresno,Fresno,CA,USA
ascheco01,nebraska,2009,University of Nebraska at Lincoln,Lincoln,NE,USA
ascheco01,nebraska,2010,University of Nebraska at Lincoln,Lincoln,NE,USA
ascheco01,nebraska,2011,University of Nebraska at Lincoln,Lincoln,NE,USA
ashbyan01,mocrowd,1986,Crowder College,Neosho,MO,USA
ashfotu01,olemiss,1973,University of Mississippi,Oxford,MS,USA
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA
ashke01,wvwesleyan,1921,West Virginia Wesleyan College,Buckhannon,WV,USA
assenpa01,aquinasmi,1980,Aquinas College,Grand Rapids,MI,USA
assenpa01,aquinasmi,1981,Aquinas College,Grand Rapids,MI,USA
assenpa01,aquinasmi,1982,Aquinas College,Grand Rapids,MI,USA
assenpa01,aquinasmi,1983,Aquinas College,Grand Rapids,MI,USA
astrojo01,illinois,1940,University of Illinois at Urbana-Champaign,Champaign,IL,USA
astrojo01,illinois,1941,University of Illinois at Urbana-Champaign,Champaign,IL,USA
astrojo01,illinois,1942,University of Illinois at Urbana-Champaign,Champaign,IL,USA
